nom,rfc,dit,noc,cbo,folder_name
1.0000,1.0000,1.0000,0.0000,0.0000,privacypolice
3.0000,7.0000,1.0000,0.0000,1.0000,privacypolice
1.0000,1.0000,1.0000,0.0000,0.0000,privacypolice
5.0000,10.0000,1.0000,0.0000,0.0000,privacypolice
4.0000,18.0000,2.0000,0.0000,4.0000,privacypolice
1.0000,4.0000,1.0000,0.0000,2.0000,privacypolice
8.0000,19.0000,0.0000,0.0000,0.0000,privacypolice
6.0000,18.0000,1.0000,0.0000,2.0000,privacypolice
6.0000,10.0000,1.0000,2.0000,1.0000,privacypolice
5.0000,18.0000,0.0000,0.0000,1.0000,privacypolice
2.0000,9.0000,1.0000,0.0000,2.0000,privacypolice
3.0000,4.0000,1.0000,0.0000,0.0000,privacypolice
2.0000,2.0000,1.0000,0.0000,0.0000,privacypolice
16.0000,43.0000,0.0000,0.0000,0.0000,privacypolice
1.0000,4.0000,1.0000,0.0000,3.0000,privacypolice
3.0000,8.0000,2.0000,0.0000,3.0000,privacypolice
8.0000,44.0000,1.0000,0.0000,4.0000,privacypolice
0.0000,0.0000,0.0000,0.0000,0.0000,privacypolice
6.0000,15.0000,1.0000,0.0000,0.0000,privacypolice
1.0000,1.0000,1.0000,0.0000,0.0000,rpicheck
2.0000,4.0000,1.0000,2.0000,0.0000,rpicheck
2.0000,2.0000,0.0000,0.0000,0.0000,rpicheck
1.0000,1.0000,0.0000,0.0000,0.0000,rpicheck
3.0000,6.0000,1.0000,0.0000,1.0000,rpicheck
23.0000,23.0000,1.0000,0.0000,0.0000,rpicheck
13.0000,20.0000,2.0000,0.0000,2.0000,rpicheck
45.0000,130.0000,1.0000,0.0000,19.0000,rpicheck
3.0000,12.0000,1.0000,0.0000,2.0000,rpicheck
4.0000,4.0000,1.0000,0.0000,0.0000,rpicheck
11.0000,25.0000,2.0000,0.0000,4.0000,rpicheck
5.0000,47.0000,1.0000,0.0000,5.0000,rpicheck
3.0000,18.0000,1.0000,0.0000,4.0000,rpicheck
7.0000,22.0000,1.0000,0.0000,1.0000,rpicheck
0.0000,0.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,21.0000,0.0000,0.0000,2.0000,rpicheck
7.0000,20.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,6.0000,0.0000,0.0000,2.0000,rpicheck
6.0000,11.0000,0.0000,0.0000,0.0000,rpicheck
3.0000,7.0000,1.0000,0.0000,1.0000,rpicheck
29.0000,71.0000,1.0000,0.0000,0.0000,rpicheck
4.0000,8.0000,0.0000,0.0000,0.0000,rpicheck
4.0000,7.0000,1.0000,0.0000,0.0000,rpicheck
10.0000,20.0000,1.0000,0.0000,0.0000,rpicheck
18.0000,153.0000,1.0000,0.0000,2.0000,rpicheck
38.0000,117.0000,1.0000,0.0000,0.0000,rpicheck
2.0000,2.0000,0.0000,0.0000,0.0000,rpicheck
3.0000,16.0000,1.0000,0.0000,2.0000,rpicheck
3.0000,14.0000,1.0000,0.0000,1.0000,rpicheck
2.0000,2.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,4.0000,1.0000,0.0000,0.0000,rpicheck
1.0000,2.0000,1.0000,0.0000,0.0000,rpicheck
2.0000,2.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,6.0000,1.0000,0.0000,1.0000,rpicheck
5.0000,19.0000,1.0000,0.0000,2.0000,rpicheck
3.0000,11.0000,1.0000,0.0000,2.0000,rpicheck
8.0000,12.0000,1.0000,0.0000,0.0000,rpicheck
9.0000,13.0000,1.0000,0.0000,1.0000,rpicheck
9.0000,22.0000,0.0000,0.0000,1.0000,rpicheck
2.0000,3.0000,1.0000,0.0000,0.0000,rpicheck
6.0000,63.0000,1.0000,0.0000,7.0000,rpicheck
15.0000,50.0000,0.0000,0.0000,1.0000,rpicheck
0.0000,0.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,4.0000,1.0000,0.0000,1.0000,rpicheck
2.0000,2.0000,1.0000,6.0000,0.0000,rpicheck
21.0000,21.0000,0.0000,1.0000,0.0000,rpicheck
0.0000,0.0000,0.0000,0.0000,0.0000,rpicheck
1.0000,1.0000,0.0000,2.0000,0.0000,rpicheck
14.0000,38.0000,1.0000,0.0000,0.0000,rpicheck
1.0000,1.0000,0.0000,0.0000,0.0000,rpicheck
4.0000,4.0000,0.0000,0.0000,0.0000,rpicheck
5.0000,16.0000,1.0000,0.0000,1.0000,rpicheck
8.0000,16.0000,1.0000,0.0000,0.0000,rpicheck
10.0000,26.0000,1.0000,0.0000,0.0000,rpicheck
12.0000,25.0000,1.0000,0.0000,1.0000,rpicheck
10.0000,20.0000,1.0000,0.0000,0.0000,rpicheck
4.0000,8.0000,1.0000,0.0000,0.0000,rpicheck
1.0000,1.0000,1.0000,0.0000,0.0000,rpicheck
6.0000,6.0000,0.0000,0.0000,0.0000,rpicheck
39.0000,163.0000,1.0000,1.0000,4.0000,rpicheck
10.0000,24.0000,1.0000,0.0000,0.0000,rpicheck
4.0000,14.0000,2.0000,0.0000,1.0000,rpicheck
3.0000,11.0000,2.0000,0.0000,1.0000,rpicheck
4.0000,19.0000,2.0000,0.0000,1.0000,rpicheck
3.0000,11.0000,2.0000,0.0000,1.0000,rpicheck
2.0000,5.0000,2.0000,0.0000,1.0000,rpicheck
3.0000,10.0000,2.0000,0.0000,1.0000,rpicheck
1.0000,10.0000,0.0000,7.0000,3.0000,rpicheck
5.0000,18.0000,0.0000,0.0000,1.0000,rpicheck
3.0000,15.0000,1.0000,0.0000,3.0000,rpicheck
7.0000,47.0000,1.0000,0.0000,4.0000,rpicheck
3.0000,30.0000,1.0000,0.0000,6.0000,rpicheck
4.0000,22.0000,1.0000,0.0000,3.0000,rpicheck
2.0000,10.0000,1.0000,0.0000,3.0000,rpicheck
3.0000,15.0000,1.0000,0.0000,3.0000,rpicheck
1.0000,9.0000,1.0000,0.0000,4.0000,rpicheck
3.0000,6.0000,0.0000,0.0000,0.0000,rpicheck
4.0000,8.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,4.0000,0.0000,0.0000,0.0000,rpicheck
2.0000,5.0000,2.0000,0.0000,1.0000,rpicheck
16.0000,32.0000,1.0000,1.0000,0.0000,vsmartcard
4.0000,6.0000,1.0000,0.0000,1.0000,vsmartcard
7.0000,19.0000,1.0000,0.0000,1.0000,vsmartcard
10.0000,17.0000,2.0000,0.0000,2.0000,vsmartcard
2.0000,3.0000,1.0000,0.0000,1.0000,vsmartcard
9.0000,17.0000,1.0000,0.0000,0.0000,vsmartcard
1.0000,1.0000,1.0000,0.0000,0.0000,vsmartcard
4.0000,8.0000,1.0000,0.0000,1.0000,vsmartcard
2.0000,3.0000,0.0000,0.0000,0.0000,vsmartcard
3.0000,3.0000,0.0000,2.0000,0.0000,vsmartcard
6.0000,24.0000,0.0000,0.0000,2.0000,vsmartcard
4.0000,11.0000,1.0000,0.0000,1.0000,vsmartcard
11.0000,29.0000,1.0000,0.0000,0.0000,vsmartcard
1.0000,1.0000,1.0000,0.0000,0.0000,vsmartcard
18.0000,43.0000,0.0000,0.0000,1.0000,vsmartcard
4.0000,10.0000,1.0000,1.0000,0.0000,vsmartcard
1.0000,1.0000,0.0000,2.0000,0.0000,vsmartcard
8.0000,11.0000,1.0000,0.0000,1.0000,vsmartcard
3.0000,7.0000,1.0000,0.0000,1.0000,vsmartcard
5.0000,8.0000,1.0000,0.0000,2.0000,vsmartcard
16.0000,32.0000,1.0000,1.0000,0.0000,vsmartcard
1.0000,2.0000,0.0000,0.0000,0.0000,vsmartcard
13.0000,17.0000,1.0000,0.0000,4.0000,vsmartcard
5.0000,8.0000,2.0000,0.0000,1.0000,vsmartcard
2.0000,3.0000,1.0000,0.0000,1.0000,vsmartcard
10.0000,16.0000,2.0000,0.0000,1.0000,vsmartcard
6.0000,6.0000,1.0000,0.0000,0.0000,vsmartcard
6.0000,8.0000,1.0000,0.0000,0.0000,vsmartcard
12.0000,30.0000,1.0000,0.0000,0.0000,vsmartcard
6.0000,6.0000,0.0000,2.0000,0.0000,vsmartcard
1.0000,1.0000,0.0000,0.0000,0.0000,vsmartcard
1.0000,1.0000,1.0000,0.0000,0.0000,DNSman
2.0000,4.0000,1.0000,0.0000,1.0000,DNSman
2.0000,3.0000,1.0000,0.0000,1.0000,DNSman
1.0000,2.0000,1.0000,0.0000,0.0000,DNSman
7.0000,37.0000,1.0000,0.0000,2.0000,DNSman
3.0000,10.0000,1.0000,0.0000,1.0000,DNSman
6.0000,17.0000,1.0000,0.0000,0.0000,DNSman
7.0000,23.0000,1.0000,0.0000,1.0000,DNSman
10.0000,35.0000,1.0000,0.0000,1.0000,DNSman
10.0000,63.0000,1.0000,0.0000,3.0000,DNSman
3.0000,3.0000,0.0000,0.0000,0.0000,DNSman
3.0000,3.0000,1.0000,0.0000,0.0000,DNSman
7.0000,14.0000,1.0000,0.0000,0.0000,DNSman
2.0000,10.0000,1.0000,0.0000,2.0000,DNSman
25.0000,97.0000,1.0000,0.0000,2.0000,DNSman
14.0000,40.0000,1.0000,0.0000,2.0000,DNSman
1.0000,8.0000,1.0000,0.0000,1.0000,DNSman
1.0000,1.0000,1.0000,0.0000,0.0000,DNSman
7.0000,10.0000,1.0000,0.0000,0.0000,DNSman
4.0000,11.0000,1.0000,0.0000,2.0000,DNSman
1.0000,3.0000,1.0000,0.0000,2.0000,DNSman
1.0000,1.0000,1.0000,0.0000,0.0000,DNSman
0.0000,0.0000,0.0000,3.0000,0.0000,DNSman
4.0000,17.0000,1.0000,0.0000,1.0000,DNSman
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,2.0000,1.0000,0.0000,0.0000,openbmap
6.0000,24.0000,1.0000,0.0000,4.0000,openbmap
7.0000,69.0000,1.0000,0.0000,3.0000,openbmap
15.0000,84.0000,1.0000,0.0000,5.0000,openbmap
11.0000,40.0000,1.0000,0.0000,3.0000,openbmap
1.0000,2.0000,1.0000,0.0000,1.0000,openbmap
2.0000,5.0000,1.0000,0.0000,1.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
10.0000,21.0000,1.0000,0.0000,0.0000,openbmap
4.0000,12.0000,1.0000,0.0000,1.0000,openbmap
9.0000,35.0000,1.0000,0.0000,3.0000,openbmap
1.0000,2.0000,0.0000,0.0000,0.0000,openbmap
13.0000,30.0000,1.0000,0.0000,3.0000,openbmap
9.0000,36.0000,1.0000,0.0000,3.0000,openbmap
4.0000,12.0000,1.0000,0.0000,1.0000,openbmap
1.0000,2.0000,0.0000,0.0000,0.0000,openbmap
13.0000,30.0000,1.0000,0.0000,3.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
41.0000,200.0000,1.0000,0.0000,4.0000,openbmap
8.0000,19.0000,1.0000,0.0000,1.0000,openbmap
3.0000,4.0000,1.0000,0.0000,0.0000,openbmap
9.0000,9.0000,0.0000,0.0000,0.0000,openbmap
2.0000,5.0000,1.0000,0.0000,1.0000,openbmap
15.0000,57.0000,1.0000,0.0000,6.0000,openbmap
1.0000,4.0000,1.0000,0.0000,1.0000,openbmap
13.0000,53.0000,1.0000,0.0000,1.0000,openbmap
43.0000,195.0000,1.0000,0.0000,8.0000,openbmap
12.0000,76.0000,1.0000,0.0000,3.0000,openbmap
8.0000,47.0000,1.0000,0.0000,3.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
10.0000,21.0000,1.0000,0.0000,2.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
19.0000,96.0000,1.0000,0.0000,5.0000,openbmap
5.0000,42.0000,1.0000,0.0000,5.0000,openbmap
17.0000,90.0000,1.0000,0.0000,6.0000,openbmap
1.0000,5.0000,1.0000,0.0000,1.0000,openbmap
14.0000,73.0000,1.0000,0.0000,4.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
8.0000,26.0000,1.0000,0.0000,1.0000,openbmap
15.0000,143.0000,1.0000,0.0000,2.0000,openbmap
31.0000,405.0000,0.0000,0.0000,8.0000,openbmap
6.0000,57.0000,1.0000,0.0000,3.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
50.0000,116.0000,1.0000,0.0000,1.0000,openbmap
9.0000,18.0000,1.0000,0.0000,1.0000,openbmap
19.0000,54.0000,1.0000,0.0000,1.0000,openbmap
29.0000,80.0000,1.0000,0.0000,0.0000,openbmap
24.0000,56.0000,0.0000,0.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
30.0000,65.0000,1.0000,0.0000,1.0000,openbmap
1.0000,10.0000,0.0000,0.0000,0.0000,openbmap
1.0000,2.0000,0.0000,0.0000,0.0000,openbmap
2.0000,4.0000,0.0000,0.0000,1.0000,openbmap
2.0000,4.0000,0.0000,0.0000,1.0000,openbmap
2.0000,4.0000,0.0000,0.0000,1.0000,openbmap
2.0000,4.0000,0.0000,0.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,3.0000,0.0000,0.0000,0.0000,openbmap
4.0000,7.0000,1.0000,0.0000,0.0000,openbmap
5.0000,20.0000,1.0000,0.0000,1.0000,openbmap
2.0000,2.0000,0.0000,0.0000,0.0000,openbmap
6.0000,10.0000,1.0000,3.0000,0.0000,openbmap
0.0000,0.0000,1.0000,0.0000,0.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
19.0000,93.0000,1.0000,0.0000,3.0000,openbmap
11.0000,39.0000,2.0000,0.0000,3.0000,openbmap
8.0000,8.0000,0.0000,1.0000,0.0000,openbmap
2.0000,3.0000,0.0000,0.0000,0.0000,openbmap
11.0000,25.0000,1.0000,0.0000,1.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
14.0000,48.0000,2.0000,0.0000,4.0000,openbmap
11.0000,46.0000,2.0000,0.0000,4.0000,openbmap
3.0000,3.0000,0.0000,0.0000,0.0000,openbmap
7.0000,7.0000,0.0000,1.0000,0.0000,openbmap
10.0000,22.0000,1.0000,1.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
42.0000,333.0000,2.0000,0.0000,10.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
4.0000,15.0000,0.0000,0.0000,0.0000,openbmap
1.0000,3.0000,0.0000,0.0000,0.0000,openbmap
4.0000,16.0000,0.0000,0.0000,0.0000,openbmap
2.0000,13.0000,0.0000,0.0000,0.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
2.0000,2.0000,0.0000,0.0000,0.0000,openbmap
7.0000,53.0000,1.0000,0.0000,2.0000,openbmap
11.0000,136.0000,0.0000,0.0000,4.0000,openbmap
3.0000,3.0000,0.0000,0.0000,0.0000,openbmap
6.0000,41.0000,1.0000,0.0000,3.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
19.0000,101.0000,1.0000,0.0000,5.0000,openbmap
4.0000,4.0000,0.0000,0.0000,0.0000,openbmap
8.0000,72.0000,0.0000,0.0000,2.0000,openbmap
5.0000,29.0000,1.0000,0.0000,1.0000,openbmap
3.0000,3.0000,0.0000,0.0000,0.0000,openbmap
11.0000,109.0000,0.0000,0.0000,4.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
6.0000,20.0000,1.0000,0.0000,1.0000,openbmap
2.0000,2.0000,0.0000,0.0000,0.0000,openbmap
2.0000,2.0000,1.0000,0.0000,0.0000,openbmap
11.0000,21.0000,0.0000,0.0000,0.0000,openbmap
4.0000,18.0000,1.0000,0.0000,2.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
2.0000,23.0000,1.0000,0.0000,3.0000,openbmap
2.0000,4.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
1.0000,6.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,1.0000,0.0000,0.0000,openbmap
10.0000,41.0000,0.0000,0.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
11.0000,22.0000,0.0000,0.0000,1.0000,openbmap
6.0000,17.0000,0.0000,0.0000,1.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
4.0000,14.0000,1.0000,0.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
11.0000,26.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
10.0000,24.0000,0.0000,0.0000,1.0000,openbmap
3.0000,8.0000,1.0000,0.0000,0.0000,openbmap
3.0000,3.0000,0.0000,0.0000,0.0000,openbmap
4.0000,8.0000,1.0000,0.0000,1.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
5.0000,31.0000,1.0000,0.0000,5.0000,openbmap
0.0000,0.0000,0.0000,0.0000,0.0000,openbmap
2.0000,2.0000,1.0000,0.0000,0.0000,openbmap
3.0000,12.0000,1.0000,0.0000,0.0000,openbmap
2.0000,4.0000,0.0000,0.0000,1.0000,openbmap
16.0000,45.0000,1.0000,0.0000,0.0000,openbmap
4.0000,11.0000,1.0000,0.0000,0.0000,openbmap
10.0000,38.0000,1.0000,0.0000,0.0000,openbmap
2.0000,3.0000,0.0000,0.0000,0.0000,openbmap
1.0000,1.0000,0.0000,0.0000,0.0000,openbmap
3.0000,3.0000,1.0000,0.0000,0.0000,remotekeyboard
4.0000,13.0000,1.0000,0.0000,0.0000,remotekeyboard
10.0000,10.0000,1.0000,0.0000,0.0000,remotekeyboard
6.0000,6.0000,0.0000,0.0000,0.0000,remotekeyboard
6.0000,6.0000,2.0000,0.0000,0.0000,remotekeyboard
4.0000,4.0000,1.0000,0.0000,0.0000,remotekeyboard
3.0000,3.0000,1.0000,0.0000,0.0000,remotekeyboard
5.0000,7.0000,1.0000,0.0000,1.0000,remotekeyboard
16.0000,34.0000,1.0000,0.0000,3.0000,remotekeyboard
4.0000,20.0000,1.0000,0.0000,2.0000,remotekeyboard
8.0000,36.0000,1.0000,0.0000,4.0000,remotekeyboard
3.0000,8.0000,1.0000,0.0000,0.0000,remotekeyboard
5.0000,8.0000,1.0000,0.0000,2.0000,remotekeyboard
2.0000,2.0000,1.0000,0.0000,0.0000,remotekeyboard
10.0000,65.0000,2.0000,0.0000,10.0000,remotekeyboard
2.0000,2.0000,1.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,1.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,1.0000,0.0000,0.0000,remotekeyboard
1.0000,1.0000,1.0000,0.0000,0.0000,remotekeyboard
17.0000,45.0000,0.0000,0.0000,1.0000,remotekeyboard
42.0000,42.0000,0.0000,1.0000,0.0000,remotekeyboard
30.0000,30.0000,0.0000,0.0000,0.0000,remotekeyboard
22.0000,78.0000,0.0000,0.0000,3.0000,remotekeyboard
48.0000,297.0000,1.0000,0.0000,7.0000,remotekeyboard
16.0000,92.0000,1.0000,4.0000,3.0000,remotekeyboard
13.0000,44.0000,0.0000,0.0000,0.0000,remotekeyboard
11.0000,69.0000,0.0000,0.0000,1.0000,remotekeyboard
14.0000,14.0000,0.0000,1.0000,0.0000,remotekeyboard
11.0000,32.0000,0.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,2.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,2.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,2.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,2.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,1.0000,5.0000,0.0000,remotekeyboard
0.0000,0.0000,2.0000,0.0000,0.0000,remotekeyboard
11.0000,11.0000,0.0000,2.0000,0.0000,remotekeyboard
9.0000,61.0000,2.0000,0.0000,3.0000,remotekeyboard
8.0000,18.0000,0.0000,2.0000,1.0000,remotekeyboard
6.0000,14.0000,0.0000,0.0000,0.0000,remotekeyboard
25.0000,189.0000,2.0000,0.0000,4.0000,remotekeyboard
1.0000,1.0000,1.0000,0.0000,0.0000,remotekeyboard
30.0000,150.0000,2.0000,0.0000,6.0000,remotekeyboard
28.0000,28.0000,0.0000,0.0000,0.0000,remotekeyboard
1.0000,1.0000,1.0000,0.0000,0.0000,remotekeyboard
3.0000,8.0000,2.0000,0.0000,2.0000,remotekeyboard
1.0000,1.0000,1.0000,3.0000,0.0000,remotekeyboard
1.0000,1.0000,0.0000,0.0000,0.0000,remotekeyboard
1.0000,1.0000,0.0000,0.0000,0.0000,remotekeyboard
5.0000,20.0000,2.0000,0.0000,3.0000,remotekeyboard
13.0000,106.0000,0.0000,0.0000,3.0000,remotekeyboard
8.0000,20.0000,0.0000,0.0000,0.0000,remotekeyboard
12.0000,54.0000,2.0000,0.0000,3.0000,remotekeyboard
9.0000,31.0000,2.0000,0.0000,2.0000,remotekeyboard
9.0000,30.0000,2.0000,0.0000,2.0000,remotekeyboard
0.0000,0.0000,1.0000,1.0000,0.0000,remotekeyboard
11.0000,50.0000,1.0000,0.0000,7.0000,remotekeyboard
27.0000,71.0000,0.0000,0.0000,0.0000,remotekeyboard
4.0000,9.0000,0.0000,0.0000,0.0000,remotekeyboard
2.0000,2.0000,0.0000,0.0000,0.0000,remotekeyboard
4.0000,4.0000,0.0000,1.0000,0.0000,remotekeyboard
27.0000,101.0000,1.0000,0.0000,4.0000,remotekeyboard
1.0000,1.0000,1.0000,0.0000,0.0000,remotekeyboard
10.0000,42.0000,1.0000,0.0000,1.0000,remotekeyboard
6.0000,82.0000,2.0000,0.0000,15.0000,remotekeyboard
1.0000,1.0000,1.0000,3.0000,0.0000,remotekeyboard
9.0000,24.0000,0.0000,0.0000,0.0000,remotekeyboard
3.0000,3.0000,0.0000,0.0000,0.0000,remotekeyboard
5.0000,15.0000,0.0000,0.0000,0.0000,remotekeyboard
3.0000,4.0000,0.0000,0.0000,0.0000,remotekeyboard
1.0000,1.0000,1.0000,0.0000,0.0000,Rumble
6.0000,13.0000,0.0000,0.0000,1.0000,Rumble
4.0000,10.0000,1.0000,0.0000,3.0000,Rumble
1.0000,1.0000,0.0000,3.0000,0.0000,Rumble
1.0000,3.0000,1.0000,0.0000,2.0000,Rumble
25.0000,121.0000,0.0000,0.0000,22.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
10.0000,88.0000,1.0000,0.0000,6.0000,Rumble
1.0000,8.0000,0.0000,0.0000,1.0000,Rumble
13.0000,119.0000,1.0000,0.0000,11.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
1.0000,8.0000,0.0000,0.0000,1.0000,Rumble
5.0000,18.0000,1.0000,0.0000,1.0000,Rumble
5.0000,20.0000,1.0000,0.0000,1.0000,Rumble
4.0000,14.0000,1.0000,0.0000,1.0000,Rumble
4.0000,9.0000,0.0000,13.0000,0.0000,Rumble
1.0000,1.0000,0.0000,1.0000,0.0000,Rumble
6.0000,27.0000,0.0000,0.0000,4.0000,Rumble
1.0000,1.0000,0.0000,0.0000,0.0000,Rumble
1.0000,1.0000,0.0000,0.0000,0.0000,Rumble
1.0000,1.0000,0.0000,0.0000,0.0000,Rumble
21.0000,72.0000,0.0000,0.0000,1.0000,Rumble
3.0000,8.0000,1.0000,0.0000,5.0000,Rumble
4.0000,17.0000,1.0000,0.0000,11.0000,Rumble
11.0000,62.0000,1.0000,0.0000,7.0000,Rumble
6.0000,23.0000,1.0000,0.0000,2.0000,Rumble
5.0000,20.0000,1.0000,0.0000,1.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
1.0000,16.0000,0.0000,0.0000,2.0000,Rumble
12.0000,196.0000,1.0000,0.0000,13.0000,Rumble
0.0000,0.0000,0.0000,0.0000,0.0000,Rumble
4.0000,14.0000,1.0000,0.0000,1.0000,Rumble
4.0000,14.0000,1.0000,0.0000,1.0000,Rumble
3.0000,10.0000,2.0000,0.0000,2.0000,Rumble
2.0000,7.0000,2.0000,0.0000,2.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,5.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,12.0000,2.0000,0.0000,3.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,3.0000,0.0000,1.0000,Rumble
0.0000,0.0000,1.0000,15.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,4.0000,2.0000,0.0000,0.0000,Rumble
0.0000,0.0000,2.0000,4.0000,0.0000,Rumble
2.0000,6.0000,3.0000,0.0000,0.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
2.0000,7.0000,3.0000,0.0000,2.0000,Rumble
2.0000,7.0000,3.0000,0.0000,2.0000,Rumble
1.0000,1.0000,2.0000,0.0000,0.0000,Rumble
21.0000,45.0000,0.0000,0.0000,1.0000,Rumble
29.0000,76.0000,0.0000,0.0000,0.0000,Rumble
14.0000,47.0000,0.0000,0.0000,0.0000,Rumble
6.0000,15.0000,0.0000,0.0000,0.0000,Rumble
47.0000,139.0000,0.0000,0.0000,2.0000,Rumble
4.0000,22.0000,2.0000,0.0000,1.0000,Rumble
5.0000,20.0000,1.0000,0.0000,1.0000,Rumble
4.0000,14.0000,2.0000,0.0000,1.0000,Rumble
5.0000,18.0000,2.0000,0.0000,1.0000,Rumble
0.0000,0.0000,1.0000,0.0000,0.0000,Rumble
4.0000,16.0000,2.0000,0.0000,1.0000,Rumble
3.0000,7.0000,1.0000,4.0000,1.0000,Rumble
13.0000,49.0000,0.0000,0.0000,10.0000,Rumble
5.0000,14.0000,1.0000,0.0000,1.0000,Rumble
6.0000,14.0000,1.0000,0.0000,1.0000,Rumble
4.0000,4.0000,0.0000,2.0000,0.0000,Rumble
1.0000,1.0000,0.0000,0.0000,0.0000,Rumble
11.0000,55.0000,0.0000,0.0000,11.0000,Rumble
1.0000,1.0000,1.0000,0.0000,0.0000,Rumble
18.0000,88.0000,1.0000,0.0000,6.0000,Rumble
7.0000,7.0000,0.0000,3.0000,0.0000,Rumble
3.0000,12.0000,1.0000,0.0000,3.0000,Rumble
3.0000,6.0000,1.0000,0.0000,0.0000,Rumble
9.0000,55.0000,0.0000,0.0000,3.0000,Rumble
2.0000,8.0000,2.0000,0.0000,2.0000,Rumble
2.0000,9.0000,2.0000,0.0000,2.0000,Rumble
2.0000,7.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,6.0000,2.0000,0.0000,1.0000,Rumble
2.0000,5.0000,2.0000,0.0000,1.0000,Rumble
0.0000,0.0000,1.0000,29.0000,0.0000,Rumble
2.0000,5.0000,2.0000,0.0000,1.0000,Rumble
2.0000,5.0000,2.0000,0.0000,1.0000,Rumble
4.0000,4.0000,0.0000,1.0000,0.0000,Rumble
6.0000,6.0000,0.0000,2.0000,0.0000,Rumble
4.0000,4.0000,0.0000,4.0000,0.0000,Rumble
1.0000,1.0000,1.0000,1.0000,0.0000,Rumble
